Time,Name,engName,pctChg,in_flow,super_in_flow,big_in_flow,mid_in_flow,sml_in_flow,mktCap
2025-06-03 11:51:00,1899.0,XINGDA INT'L,-0.86,0.37,0.7,0.0,-0.15,-0.18,2.0
2025-06-03 11:47:00,3990.0,MIDEA REAL EST,0.0,0.37,0.0,0.53,0.0,-0.15,5.0
2025-06-03 11:53:00,1593.0,CHEN LIN EDU,0.0,0.36,0.09,0.14,0.07,0.06,1.0
2025-06-03 11:51:00,1086.0,GOODBABY INTL,1.63,0.36,0.62,0.0,-0.51,0.25,2.0
2025-06-03 11:48:00,9900.0,ZCLOUD TECH CON,-0.19,0.35,0.0,0.0,0.0,0.35,4.0
2025-06-03 11:46:00,3316.0,BINJIANG SER,2.04,0.33,0.0,0.19,0.05,0.09,7.0
2025-06-03 11:46:00,1855.0,ZONQING LTD,-3.29,0.33,0.0,0.0,0.47,-0.14,7.0
2025-06-03 11:52:00,1382.0,PACIFICTEXTILES,2.4,0.32,0.0,0.0,0.18,0.14,2.0
2025-06-03 11:51:00,2198.0,CHINA SANJIANG,0.0,0.32,0.35,0.0,-0.07,0.04,2.0
2025-06-03 11:53:00,1586.0,LEON INSPECTION,-2.16,0.31,0.22,0.0,0.0,0.09,1.0
2025-06-03 11:54:00,1082.0,BDV EDU INTL,0.63,0.31,0.0,0.0,0.33,-0.02,1.0
2025-06-03 11:57:00,2257.0,SIRNAOMICS-B,6.41,0.31,0.18,0.06,0.03,0.04,0.0
2025-06-03 11:50:00,1600.0,TIAN LUN GAS,2.85,0.3,-0.29,-0.01,0.19,0.42,3.0
2025-06-03 11:50:00,2385.0,READBOY,-1.58,0.29,0.0,0.0,0.19,0.1,2.0
2025-06-03 11:50:00,2325.0,YUNKANG GROUP,-3.8,0.29,0.0,0.0,0.2,0.08,2.0
2025-06-03 11:46:00,2190.0,ZYLOXTB,-0.64,0.27,-0.38,-0.26,0.3,0.61,6.0
2025-06-03 11:46:00,2105.0,LAEKNA-B,4.07,0.27,-2.56,-1.61,-6.38,10.82,8.0
2025-06-03 11:48:00,1571.0,XIN POINT HOLD,3.94,0.26,0.0,0.0,-0.01,0.26,4.0
2025-06-03 11:56:00,1645.0,HAINA INTEL,5.26,0.26,0.0,0.03,0.3,-0.07,1.0
2025-06-03 11:48:00,1234.0,CHINA LILANG,0.0,0.25,0.0,0.0,0.14,0.1,4.0
2025-06-03 11:46:00,1789.0,AK MEDICAL,1.41,0.24,0.0,0.13,0.18,-0.07,6.0
2025-06-03 11:45:00,3393.0,WASION HOLDINGS,0.56,0.23,0.0,-0.14,0.37,0.0,7.0
2025-06-03 11:49:00,6676.0,ZG GROUP-W,3.06,0.22,-0.07,-0.02,0.01,0.3,4.0
2025-06-03 11:46:00,3306.0,JNBY,-0.13,0.22,0.0,0.29,-0.34,0.27,8.0
2025-06-03 11:57:00,3638.0,HUNLICAR GROUP,-3.68,0.22,0.0,0.22,-0.11,0.1,1.0
2025-06-03 11:46:00,1523.0,PLOVER BAY TECH,2.23,0.2,0.0,0.0,0.09,0.11,7.0
2025-06-03 11:48:00,2531.0,CARLINK TECH,0.0,0.2,0.0,-0.08,0.19,0.09,4.0
2025-06-03 11:52:00,2566.0,JIUYUAN GENE,0.97,0.2,0.0,0.0,0.17,0.04,2.0
2025-06-03 11:52:00,9933.0,GHW INTL,-7.14,0.2,0.0,0.08,0.16,-0.04,2.0
2025-06-03 11:57:00,8220.0,BINGO GROUP,0.94,0.2,0.0,0.0,0.0,0.2,0.0
2025-06-03 11:54:00,8603.0,FAMEGLOW,3.31,0.19,0.0,0.08,0.11,0.0,1.0
2025-06-03 11:52:00,1137.0,HK TECH VENTURE,-0.6,0.19,0.0,0.01,0.07,0.11,1.0
2025-06-03 11:51:00,3309.0,C-MER MEDICAL,0.6,0.18,0.0,0.0,0.07,0.1,2.0
2025-06-03 11:52:00,951.0,CHAOWEI POWER,0.0,0.18,0.17,0.0,0.0,0.01,1.0
2025-06-03 11:46:00,1280.0,QIDIAN GUOFENG,0.55,0.18,0.0,0.02,0.0,0.15,7.0
2025-06-03 11:51:00,1396.0,GD-HKGBA HLDGS,-15.34,0.18,2.38,0.05,-0.46,-1.8,2.0
2025-06-03 11:48:00,9996.0,PEIJIA-B,-0.55,0.17,0.0,-0.3,0.1,0.37,4.0
2025-06-03 11:50:00,1872.0,GUAN CHAO HLDGS,1.74,0.17,0.0,0.0,0.0,0.17,2.0
2025-06-03 11:52:00,1401.0,SPROCOMM INTEL,1.48,0.17,0.0,0.0,0.0,0.17,1.0
2025-06-03 11:57:00,2177.0,UNQ HOLDINGS,5.24,0.17,0.0,0.04,0.05,0.07,0.0
2025-06-03 11:55:00,2512.0,CLOUD FACTORY,-0.57,0.16,0.0,0.07,0.08,0.01,2.0
2025-06-03 11:52:00,1726.0,HKE HOLDINGS,0.75,0.16,0.0,-0.01,0.11,0.06,1.0
2025-06-03 11:50:00,1970.0,IMAX CHINA,1.56,0.16,0.0,0.17,0.0,-0.01,3.0
2025-06-03 11:54:00,1525.0,GENCH EDU,-2.37,0.15,0.0,0.0,0.15,-0.0,1.0
2025-06-03 11:54:00,1662.0,YEE HOP HLDGS,1.05,0.15,0.0,0.0,0.0,0.15,1.0
2025-06-03 11:50:00,900.0,AEON CREDIT,1.11,0.15,0.0,-0.13,0.1,0.18,3.0
2025-06-03 11:52:00,240.0,BUILD KING HOLD,1.0,0.15,0.0,0.19,-0.05,0.01,1.0
2025-06-03 11:57:00,1159.0,SMART DIGI TECH,2.4,0.15,0.11,0.0,0.03,0.01,0.0
2025-06-03 11:47:00,1458.0,ZHOU HEI YA,-0.39,0.15,0.0,0.0,0.1,0.05,6.0
2025-06-03 11:54:00,408.0,YIP'S CHEMICAL,1.84,0.14,0.0,0.08,0.09,-0.02,1.0
2025-06-03 11:46:00,3613.0,TONGRENTANGCM,1.52,0.14,0.0,-0.13,0.44,-0.16,7.0
2025-06-03 11:54:00,609.0,TIANDE CHEMICAL,1.85,0.14,0.16,0.0,0.0,-0.02,1.0
2025-06-03 11:49:00,2451.0,LUYUAN GP HLDG,-3.1,0.14,0.15,0.0,0.0,-0.01,3.0
2025-06-03 11:53:00,8198.0,CRYPTO FLOW,1.93,0.13,0.0,0.0,0.0,0.13,1.0
2025-06-03 11:54:00,8030.0,FENGYINHE,14.29,0.13,0.0,0.0,0.0,0.13,1.0
2025-06-03 11:52:00,2251.0,AIRDOC-B,-1.16,0.13,0.12,0.0,0.0,0.01,1.0
2025-06-03 11:51:00,218.0,SWHYHK,2.5,0.13,0.14,-0.03,-0.06,0.09,2.0
2025-06-03 11:46:00,86.0,SUN HUNG KAI CO,0.0,0.12,0.0,0.15,-0.06,0.03,6.0
2025-06-03 11:55:00,6698.0,STAR CM,-3.0,0.12,0.0,0.07,0.0,0.05,1.0
2025-06-03 11:47:00,1286.0,IMPRO PRECISION,0.0,0.12,0.0,0.03,0.06,0.03,5.0
2025-06-03 11:55:00,1283.0,ACCEL GROUP,-1.0,0.11,0.0,0.06,0.04,0.01,1.0
2025-06-03 11:48:00,3600.0,MODERN DENTAL,1.28,0.11,0.0,0.29,-0.03,-0.15,4.0
2025-06-03 11:50:00,331.0,FSE LIFESTYLE,0.9,0.1,0.0,0.09,0.0,0.01,3.0
2025-06-03 11:51:00,2003.0,VCREDIT,0.0,0.1,0.0,0.1,0.0,0.01,2.0
2025-06-03 11:54:00,3336.0,JU TENG INTL,-1.85,0.1,0.11,0.0,0.0,-0.0,1.0
2025-06-03 11:53:00,2295.0,MAXICITY,7.94,0.1,0.0,0.0,0.0,0.1,3.0
2025-06-03 11:53:00,25.0,CHEVALIER INT'L,-1.01,0.1,0.1,0.0,0.0,0.0,1.0
2025-06-03 11:47:00,315.0,SMARTONE TELE,0.0,0.1,0.0,0.0,0.13,-0.04,5.0
2025-06-03 11:56:00,2486.0,PLUS GP HOLDING,2.46,0.09,0.0,0.0,0.0,0.09,1.0
2025-06-03 11:47:00,2169.0,CANGGANGRAILWAY,-0.67,0.09,0.0,0.0,0.0,0.09,6.0
2025-06-03 11:53:00,1875.0,TOT BIOPHARM-B,0.54,0.09,0.0,0.0,0.04,0.05,1.0
2025-06-03 11:54:00,2416.0,EDIANYUN,1.7,0.08,0.0,0.0,0.0,0.08,1.0
2025-06-03 11:50:00,2025.0,RUIFENG POWER,-1.22,0.08,0.0,0.06,0.0,0.02,3.0
2025-06-03 11:52:00,1760.0,INTRON TECH,1.46,0.08,0.0,0.08,0.0,-0.01,2.0
2025-06-03 11:53:00,2175.0,CH GENERAL EDU,1.53,0.07,0.0,0.0,0.0,0.07,1.0
2025-06-03 11:57:00,8629.0,SYNTRUST GK,-0.1,0.07,0.0,0.0,0.0,0.07,0.0
2025-06-03 11:48:00,9930.0,HORIZON CD,0.0,0.07,0.0,0.0,0.09,-0.02,4.0
2025-06-03 11:57:00,3601.0,LUDASHI,0.0,0.07,0.05,0.0,0.0,0.02,0.0
2025-06-03 11:57:00,2246.0,GOGOX,-1.5,0.07,0.0,0.0,0.05,0.02,0.0
2025-06-03 11:52:00,382.0,EDVANTAGE GROUP,0.67,0.07,0.17,-0.06,-0.04,0.0,2.0
2025-06-03 11:50:00,816.0,JINMAO SERVICES,-0.34,0.06,0.0,0.0,0.04,0.02,3.0
2025-06-03 11:51:00,1640.0,QIAN XUN TECH,-1.78,0.06,0.0,0.0,-0.04,0.1,2.0
2025-06-03 11:55:00,264.0,CN INT DEV CORP,-1.94,0.06,0.0,0.08,0.0,-0.02,1.0
2025-06-03 11:52:00,1358.0,PW MEDTECH,-0.96,0.06,0.0,0.0,0.0,0.06,2.0
2025-06-03 11:51:00,9680.0,CHENQI TECH,3.56,0.05,0.0,0.0,0.0,0.05,2.0
2025-06-03 11:48:00,1501.0,INT MEDICAL,-2.56,0.05,0.0,0.0,0.0,0.05,4.0
2025-06-03 11:51:00,2499.0,FOLANGSI,0.51,0.05,0.0,0.0,0.0,0.05,2.0
2025-06-03 11:54:00,6609.0,HEARTCARE-B,-2.43,0.05,0.0,0.09,0.0,-0.04,1.0
2025-06-03 11:54:00,2166.0,SMART-CORE,-0.6,0.05,-0.09,0.0,0.07,0.08,1.0
2025-06-03 11:53:00,6668.0,E-STAR CM,0.0,0.05,0.0,0.08,0.0,-0.03,1.0
2025-06-03 11:50:00,9616.0,NEUTECH GROUP,2.73,0.05,0.0,0.0,0.0,0.05,2.0
2025-06-03 11:58:00,8232.0,CLASSIFIED GP,0.93,0.05,0.05,0.0,0.0,0.0,0.0
2025-06-03 11:52:00,837.0,CARPENTER TAN,0.0,0.05,0.0,0.0,0.04,0.01,1.0
2025-06-03 11:49:00,842.0,LEOCH INT'L,0.42,0.04,0.0,0.0,0.0,0.04,3.0
2025-06-03 11:54:00,950.0,LEE'S PHARM,0.0,0.04,0.18,0.0,-0.07,-0.06,1.0
2025-06-03 11:56:00,89.0,TAI SANG LAND,2.89,0.04,0.04,0.0,0.0,0.0,1.0
2025-06-03 11:54:00,2176.0,CCID CONSULTING,0.0,0.04,0.0,0.0,0.0,0.04,1.0
2025-06-03 11:53:00,6922.0,CRYOFOCUS-B,-4.59,0.04,0.0,0.0,0.0,0.04,1.0
2025-06-03 11:50:00,127.0,CHINESE EST H,2.33,0.04,0.0,0.0,0.0,0.04,3.0
2025-06-03 11:48:00,2722.0,CHONGQING M&E,0.93,0.04,0.0,0.0,-0.35,0.38,4.0
2025-06-03 11:51:00,400.0,INGDAN,0.0,0.04,0.0,0.0,0.0,0.04,2.0
2025-06-03 11:49:00,326.0,CHINA STAR ENT,0.71,0.03,0.0,0.0,0.0,0.03,3.0
2025-06-03 11:57:00,926.0,BESUNYEN,-1.73,0.03,0.0,0.0,0.0,0.03,0.0
2025-06-03 11:49:00,565.0,ART GROUP HOLD,-2.63,0.03,0.0,0.0,0.15,-0.12,3.0
2025-06-03 11:56:00,301.0,SANVO CHEMICALS,0.0,0.03,0.0,0.0,0.0,0.03,1.0
2025-06-03 11:55:00,2120.0,KN HOSPITAL,1.44,0.03,0.0,0.0,0.0,0.03,1.0
2025-06-03 11:56:00,2440.0,HOWKINGTECH,0.0,0.03,0.0,0.0,0.03,0.0,1.0
2025-06-03 11:57:00,912.0,SUGA INT'L,0.96,0.03,0.04,0.0,0.0,-0.01,0.0
2025-06-03 11:52:00,194.0,LIU CHONG HING,-0.95,0.03,0.0,0.0,0.0,0.03,2.0
2025-06-03 11:51:00,2283.0,TK GROUP HLDG,1.02,0.03,0.0,0.0,0.0,0.03,2.0
2025-06-03 11:57:00,1861.0,PRECIOUS DRAGON,0.0,0.03,0.0,0.0,0.03,0.0,0.0
2025-06-03 11:53:00,805.0,NEW GONOW RV,-3.03,0.03,0.0,0.0,0.04,-0.02,1.0
2025-06-03 11:57:00,2593.0,HERBS GROUP,0.56,0.02,0.0,0.0,0.0,0.02,0.0
2025-06-03 11:47:00,1866.0,CHINA XLX FERT,1.33,0.02,0.0,0.0,0.1,-0.07,6.0
2025-06-03 11:56:00,6919.0,RENRUI HR,0.0,0.02,0.0,0.0,0.0,0.02,1.0
2025-06-03 11:52:00,6113.0,UTS MARKETING,1.63,0.02,0.0,0.0,0.0,0.02,2.0
2025-06-03 11:54:00,8370.0,ZHI SHENG GP,1.61,0.02,0.0,0.0,0.0,0.02,1.0
2025-06-03 11:49:00,1271.0,GRAND MING,0.0,0.02,0.0,0.0,0.0,0.02,3.0
2025-06-03 11:55:00,2881.0,WUHAN YOUJI,0.0,0.02,0.0,0.0,0.0,0.02,1.0
2025-06-03 11:52:00,2551.0,APT ELECTRONICS,0.31,0.02,0.0,0.0,0.04,-0.02,2.0
2025-06-03 11:57:00,46.0,COMPUTER & TECH,3.38,0.02,0.0,0.0,0.0,0.02,0.0
2025-06-03 11:53:00,9960.0,KINDSTAR GLOBAL,-0.79,0.02,0.0,0.0,0.03,-0.01,1.0
2025-06-03 11:57:00,575.0,REGENT PACIFIC,7.77,0.01,0.0,0.0,0.0,0.01,0.0
2025-06-03 11:51:00,2217.0,TAM JAI INTL,0.69,0.01,0.0,0.0,0.0,0.01,2.0
2025-06-03 11:56:00,1827.0,MIRICOR,0.0,0.01,0.0,0.0,0.0,0.01,0.0
2025-06-03 11:56:00,1925.0,KWUNGS AROMA,0.83,0.01,0.0,0.0,0.0,0.01,0.0
2025-06-03 11:52:00,6805.0,KIMOU ENVIRON,-0.56,0.01,0.0,0.0,0.0,0.01,2.0
2025-06-03 11:54:00,450.0,HUNG HING PRINT,0.0,0.01,0.0,0.0,0.0,0.01,1.0
2025-06-03 11:57:00,2165.0,LING YUE SER GP,0.0,0.01,0.0,0.0,0.0,0.01,0.0
2025-06-03 11:49:00,6868.0,TENFU,1.27,0.01,0.0,0.0,0.0,0.01,3.0
2025-06-03 11:45:00,6657.0,BAIWANG CO,0.56,0.01,0.0,0.0,0.0,0.01,8.0
2025-06-03 11:48:00,3319.0,A-LIVING,2.58,0.01,0.06,0.5,-0.43,-0.11,4.0
2025-06-03 11:49:00,686.0,BJ ENERGY INTL,8.85,0.01,0.0,0.0,0.0,0.01,3.0
2025-06-03 11:56:00,8540.0,VICTORY SEC,-2.62,0.01,0.0,0.0,0.0,0.01,1.0
2025-06-03 11:49:00,289.0,WING ON CO,4.17,0.01,0.0,0.0,0.0,0.01,4.0
2025-06-03 11:49:00,2678.0,TEXHONG INTL GP,0.58,0.01,0.0,0.0,0.0,0.01,3.0
2025-06-03 11:55:00,1502.0,FIN STREET PPT,0.92,0.01,0.0,0.0,0.0,0.01,1.0
2025-06-03 11:50:00,6889.0,DYNAM JAPAN,-0.73,-0.0,0.0,0.0,0.0,-0.0,2.0
2025-06-03 11:58:00,377.0,CHINA HUAJUN GP,-10.98,-0.0,0.0,0.0,0.0,-0.0,0.0
2025-06-03 11:56:00,2529.0,HOLLWIN URBAN,-0.33,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03 11:56:00,2167.0,TI CLOUD,6.49,-0.0,0.0,0.0,0.0,-0.0,0.0
2025-06-03 11:47:00,1476.0,HENGTOU SEC,-5.56,-0.0,0.0,0.0,0.0,-0.0,4.0
2025-06-03 11:58:00,8511.0,MIN FU INTL,4.63,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03 11:55:00,52.0,FAIRWOOD HOLD,-0.2,0.0,0.0,0.0,0.03,-0.03,1.0
2025-06-03 11:50:00,1121.0,GOLDENSOLAR,1.23,0.0,0.0,0.0,0.0,0.0,3.0
2025-06-03 11:53:00,2559.0,DIDA INC,2.7,-0.0,0.0,0.0,0.0,-0.0,1.0
2025-06-03 11:50:00,9913.0,CHI KAN HLDGS,0.37,0.0,0.0,0.0,-0.06,0.06,3.0
2025-06-03 11:55:00,8195.0,LEGENDARY EDU,0.7,-0.0,0.0,0.0,-0.03,0.03,1.0
2025-06-03 11:53:00,1820.0,PM PACKAGING,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-03 11:56:00,1204.0,BOARDWARE INTEL,-1.6,-0.0,0.0,0.0,0.0,-0.0,1.0
2025-06-03 11:54:00,2418.0,DEEWIN,1.69,-0.0,0.0,0.0,0.0,-0.0,4.0
2025-06-03 11:57:00,1945.0,ZERO2IPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03 11:55:00,1878.0,SOUTHGOBI,0.0,-0.0,0.0,0.0,0.0,-0.0,1.0
2025-06-03 11:53:00,2481.0,WISE LIVING TEC,2.43,-0.0,0.0,0.0,0.0,-0.0,1.0
2025-06-03 11:51:00,2576.0,TAIMEI TECH,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2025-06-03 11:54:00,57.0,CHEN HSONG HOLD,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-03 11:49:00,1272.0,DATANG ENVIRO,0.9,0.0,0.0,0.0,0.0,0.0,3.0
2025-06-03 11:54:00,2130.0,CN LOGISTICS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-03 11:45:00,2558.0,JINSHANG BANK,-0.71,-0.0,0.0,0.0,0.0,-0.0,8.0
2025-06-03 11:48:00,2519.0,AUGROUP,5.44,-0.0,0.0,0.0,0.0,-0.0,4.0
2025-06-03 11:52:00,8375.0,VERTICAL INT'L,-2.69,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-03 11:53:00,2613.0,CONTIOCEAN,0.56,-0.0,0.0,0.0,0.0,-0.0,1.0
2025-06-03 11:49:00,1250.0,SDHS NEW ENERGY,1.99,-0.0,0.0,0.0,0.0,-0.0,3.0
2025-06-03 11:47:00,1809.0,PRINX CHENGSHAN,0.25,0.0,0.0,-0.02,0.0,0.02,5.0
2025-06-03 11:48:00,2480.0,LUZHU BIOTECH-B,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2025-06-03 11:53:00,2262.0,SLD GROUP,-1.59,-0.0,0.0,0.0,0.0,-0.0,1.0
2025-06-03 11:48:00,2179.0,RECBIO-B,-2.4,0.0,0.0,0.0,0.0,0.0,4.0
2025-06-03 11:56:00,3773.0,YS DIGIFAVOR,0.73,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-03 11:56:00,3839.0,CT ENTERPRISE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03 11:53:00,6959.0,CHANGJIU HLDGS,-0.32,-0.01,0.0,0.06,-0.06,-0.01,1.0
2025-06-03 11:53:00,623.0,SINOMEDIA,0.0,-0.01,0.0,0.0,-0.08,0.07,1.0
2025-06-03 11:52:00,1599.0,UCD,0.0,-0.01,0.0,0.0,0.0,-0.01,2.0
2025-06-03 11:57:00,605.0,C FIN SERVICES,0.9,-0.01,0.0,0.0,0.0,-0.01,0.0
2025-06-03 11:57:00,1262.0,LABIXIAOXIN,0.61,-0.01,0.0,0.0,0.0,-0.01,0.0
2025-06-03 11:52:00,6978.0,IMMUNOTECH-B,0.33,-0.01,0.0,0.0,-0.04,0.03,2.0
2025-06-03 11:53:00,8049.0,JILIN CHANGLONG,0.0,-0.01,0.0,0.0,0.0,-0.01,1.0
2025-06-03 11:52:00,3798.0,HOMELAND ITL,0.0,-0.01,0.0,0.0,0.0,-0.01,1.0
2025-06-03 11:50:00,2536.0,PALASINO,0.0,-0.01,0.0,0.0,0.0,-0.01,2.0
2025-06-03 11:57:00,8403.0,DOWWAY,0.0,-0.01,0.0,0.0,0.0,-0.01,0.0
2025-06-03 11:57:00,2450.0,HUAIBEI GD CO,-4.47,-0.01,0.0,0.0,0.0,-0.01,1.0
2025-06-03 11:57:00,1527.0,TENGY ENV,-5.51,-0.01,0.0,0.0,0.0,-0.01,0.0
2025-06-03 11:51:00,1588.0,CHANJET,6.54,-0.01,0.0,0.0,0.0,-0.01,2.0
2025-06-03 11:53:00,2886.0,BINHAI INV,0.0,-0.01,0.0,0.0,-0.05,0.04,1.0
2025-06-03 11:55:00,2170.0,BASECARE-B,-1.81,-0.01,0.0,0.0,0.0,-0.01,1.0
2025-06-03 11:50:00,2390.0,ZHIHU-W,0.2,-0.01,0.0,0.0,0.0,-0.01,3.0
2025-06-03 11:56:00,2392.0,XUANWU CLOUD,-1.11,-0.01,0.0,0.0,0.0,-0.01,0.0
2025-06-03 11:55:00,2496.0,YZYBIO-B,0.0,-0.01,0.0,0.0,0.0,-0.01,1.0
2025-06-03 11:55:00,2898.0,SUNHO BIO-B,0.0,-0.01,0.0,0.0,0.0,-0.01,1.0
2025-06-03 11:55:00,2337.0,UNITED STRENGTH,0.51,-0.01,0.0,0.01,0.0,-0.01,1.0
2025-06-03 11:50:00,2111.0,BEST PACIFIC,1.2,-0.02,0.0,-0.09,0.06,0.02,3.0
2025-06-03 11:57:00,1247.0,MIKO INTL,3.55,-0.02,0.0,0.0,0.03,-0.05,0.0
2025-06-03 11:49:00,1713.0,SICHUAN EN INV,2.69,-0.02,0.0,0.0,0.0,-0.02,3.0
2025-06-03 11:56:00,1036.0,VANKE OVERSEAS,-2.74,-0.02,0.0,0.0,0.0,-0.02,1.0
2025-06-03 11:50:00,1184.0,S.A.S. DRAGON,1.25,-0.02,0.0,0.0,0.0,-0.02,3.0
2025-06-03 11:49:00,1785.0,CHENGDU EXPWAY,-0.96,-0.02,0.0,0.0,0.0,-0.02,3.0
2025-06-03 11:56:00,1100.0,MAINLAND HOLD,-0.76,-0.02,0.0,0.03,-0.03,-0.03,1.0
2025-06-03 11:52:00,1526.0,RICI HEALTH,3.81,-0.02,0.0,0.0,-0.02,-0.0,2.0
2025-06-03 11:57:00,438.0,IRICO NEWENERGY,-3.21,-0.02,0.0,0.0,0.0,-0.02,0.0
2025-06-03 11:56:00,1292.0,CMA LOGISTICS,1.79,-0.02,0.0,0.0,0.0,-0.02,1.0
2025-06-03 11:55:00,439.0,KUANGCHI,-0.72,-0.02,0.0,0.0,0.0,-0.02,1.0
2025-06-03 11:54:00,6811.0,TAI HING GROUP,0.0,-0.02,0.0,0.0,-0.07,0.05,1.0
2025-06-03 11:56:00,1553.0,MAIKE TUBE,3.01,-0.02,0.0,0.0,0.0,-0.02,1.0
2025-06-03 11:56:00,2101.0,FULU HOLDINGS,-6.92,-0.03,0.0,0.0,-0.02,-0.01,1.0
2025-06-03 11:49:00,1848.0,CALC,-0.25,-0.03,0.0,0.0,0.0,-0.03,3.0
2025-06-03 11:52:00,3318.0,CHINA BOTON,-1.27,-0.03,0.0,0.0,-0.03,0.0,2.0
2025-06-03 11:57:00,8427.0,WS-SK TARGET,0.3,-0.03,0.0,0.0,0.0,-0.03,0.0
2025-06-03 11:56:00,2279.0,YONGHE MEDICAL,-0.92,-0.03,0.0,0.0,-0.02,-0.01,1.0
2025-06-03 11:55:00,1161.0,WATER OASIS GP,-0.96,-0.03,-0.01,0.0,0.0,-0.02,1.0
2025-06-03 11:51:00,882.0,TIANJIN DEV,0.49,-0.04,0.0,0.0,0.0,-0.04,2.0
2025-06-03 11:48:00,1497.0,YAN PALACE,0.0,-0.04,0.0,0.0,0.0,-0.04,3.0
2025-06-03 11:57:00,1289.0,SUNLIT SCI,1.55,-0.04,0.0,0.0,0.0,-0.04,0.0
2025-06-03 11:56:00,2458.0,GALA TECH HOLD,0.23,-0.04,0.0,0.0,-0.02,-0.01,1.0
2025-06-03 11:54:00,2030.0,CABBEEN,0.66,-0.04,0.0,0.0,-0.06,0.02,1.0
2025-06-03 11:50:00,2633.0,JACOBSON PHARMA,0.0,-0.04,0.0,0.0,-0.01,-0.03,3.0
2025-06-03 11:52:00,6100.0,TONGDAO LIEPIN,2.06,-0.04,0.0,0.0,-0.03,-0.01,2.0
2025-06-03 11:51:00,1009.0,INT'L ENT,-1.64,-0.04,0.0,0.0,0.0,-0.04,2.0
2025-06-03 11:47:00,737.0,BAY AREA DEV,0.0,-0.05,0.0,0.0,-0.04,-0.01,5.0
2025-06-03 11:49:00,51.0,HARBOUR CENTRE,1.02,-0.05,-0.06,0.0,0.0,0.01,3.0
2025-06-03 11:52:00,511.0,TVB,-0.93,-0.05,0.0,0.0,0.0,-0.05,1.0
2025-06-03 11:50:00,26.0,CHINA MOTOR BUS,-1.3,-0.05,0.0,0.0,-0.03,-0.02,2.0
2025-06-03 11:49:00,866.0,CHINA QINFA,-0.81,-0.05,0.0,0.0,0.18,-0.23,3.0
2025-06-03 11:50:00,2235.0,MICROTECH MED-B,1.42,-0.05,0.0,-0.04,-0.06,0.06,2.0
2025-06-03 11:54:00,266.0,TIAN TECK LAND,-1.01,-0.06,0.0,-0.04,-0.02,0.0,1.0
2025-06-03 11:52:00,2348.0,DAWNRAYS PHARMA,0.0,-0.06,0.0,0.0,-0.08,0.02,2.0
2025-06-03 11:56:00,1518.0,NC HEALTHCARE,0.0,-0.06,-0.05,0.0,0.0,-0.01,1.0
2025-06-03 11:53:00,2505.0,EDA GROUP HLDGS,0.72,-0.06,0.0,0.0,0.0,-0.06,1.0
2025-06-03 11:50:00,3700.0,INKEVERSE,1.52,-0.06,0.0,0.0,0.0,-0.06,3.0
2025-06-03 11:52:00,2571.0,SAIMO,-1.22,-0.06,0.0,0.0,0.0,-0.06,2.0
2025-06-03 11:55:00,237.0,SAFETY GODOWN,-1.6,-0.06,0.0,-0.06,0.0,-0.0,1.0
2025-06-03 11:49:00,6929.0,ORBUSNEICH,-1.62,-0.07,0.0,-0.06,-0.01,0.01,3.0
2025-06-03 11:51:00,6858.0,HONMAGOLF,-0.89,-0.07,0.0,-0.06,0.0,-0.01,2.0
2025-06-03 11:48:00,3978.0,BESTSTUDY EDU,-0.78,-0.07,0.0,0.0,-0.26,0.2,4.0
2025-06-03 11:49:00,2549.0,CAROTE LTD,5.81,-0.07,0.0,0.0,0.15,-0.22,3.0
2025-06-03 11:49:00,1268.0,MEIDONG AUTO,1.45,-0.08,0.0,0.0,-0.05,-0.03,3.0
2025-06-03 11:46:00,2585.0,MOKINGRAN,-0.25,-0.08,0.0,0.0,-0.06,-0.02,4.0
2025-06-03 11:56:00,8223.0,ZYY,-0.83,-0.08,-0.05,-0.08,0.03,0.03,1.0
2025-06-03 11:49:00,1873.0,VIVA BIOTECH,0.0,-0.08,0.0,0.0,0.15,-0.24,4.0
2025-06-03 11:49:00,32.0,CROSS-HAR(HOLD),-0.75,-0.08,-0.08,0.0,0.03,-0.03,3.0
2025-06-03 11:54:00,1483.0,NET-A-GO TECH,-3.48,-0.08,-0.11,0.0,0.0,0.03,1.0
2025-06-03 11:52:00,259.0,YEEBO (INT'L H),0.0,-0.08,0.0,-0.07,0.0,-0.01,1.0
2025-06-03 11:51:00,133.0,CHINA MERCHANTS,2.08,-0.08,0.0,0.0,0.0,-0.08,2.0
2025-06-03 11:51:00,2209.0,YESASIA HLDGS,-1.81,-0.08,0.0,0.0,-0.09,0.01,2.0
2025-06-03 11:55:00,2625.0,JIANGSU HORIZON,1.97,-0.09,0.0,0.0,0.0,-0.09,1.0
